number,meal_type,meal_slot,tags,title,ingredients,instructions,Energy (kcal),Protein (g),Carbohydrate (g),"Sugars, total (g)","Fiber, total dietary (g)",Total Fat (g),"Fatty acids, total saturated (g)","Fatty acids, total monounsaturated (g)","Fatty acids, total polyunsaturated (g)",Cholesterol (mg),Retinol (mcg),"Vitamin A, RAE (mcg_RAE)","Carotene, alpha (mcg)","Carotene, beta (mcg)","Cryptoxanthin, beta (mcg)",Lycopene (mcg),Lutein + zeaxanthin (mcg),Thiamin (mg),Riboflavin (mg),Niacin (mg),Vitamin B-6 (mg),Folic acid (mcg),"Folate, food (mcg)","Folate, DFE (mcg_DFE)","Folate, total (mcg)","Choline, total (mg)",Vitamin B-12 (mcg),"Vitamin B-12, added (mcg)",Vitamin C (mg),Vitamin D (D2 + D3) (mcg),Vitamin E (alpha-tocopherol) (mg),"Vitamin E, added (mg)",Vitamin K (phylloquinone) (mcg),Calcium (mg),Phosphorus (mg),Magnesium (mg),Iron (mg),Zinc (mg),Copper (mg),Selenium (mcg),Potassium (mg),Sodium (mg),Caffeine (mg),Theobromine (mg),Alcohol (g),Water (g)
200784,recipe,,Fish Mains,Fish and Chips,"['Fish fillets', 'Potatoes', 'All-purpose flour', 'Baking powder', 'Salt', 'Pepper', 'Water', 'Vegetable oil']","{'1': 'Preheat the vegetable oil in a deep fryer to 365Â°F', '2': 'Peel and cut the potatoes into fries', '3': 'In a bowl', '4': 'Gradually stir in water to create a smooth batter', '5': 'Dip fish fillets in batter', '6': 'Fry fish in batches until golden brown', '7': 'Fry the potato fries until crispy', '8': 'Serve hot with tartar sauce and lemon wedges'}",1910.0,107.8,38.95,0,1.5,144.1,25.812,54.05,51.182,295.0,270.0,275.0,0.0,45.0,0.0,0.0,35.0,0.885,0.64,30.65,2.19,65.0,60.0,170.0,125.0,392.7,1.1,0,5.0,8.0,24.53,0,130.3,265.0,1235.0,170.0,0,0,0.36,201.5,1955.0,1655.0,0.0,0.0,0.0,0
200786,recipe,,Fish Mains,Baked Halibut with Tomato and Basil,"['Halibut fillet', 'Tomato', 'Basil leaves', 'Olive oil']","{'1': 'Preheat the oven to 400Â°F', '2': 'Slice the tomatoes', '3': 'Place the halibut fillet in a baking dish', '4': 'Top the fillet with sliced tomatoes and basil', '5': 'Drizzle olive oil over the top', '6': 'Bake in the oven for 15-20 minutes until the fish is cooked through'}",135.0,0.0,0.0,0,0.0,15.0,2.328,10.263,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0,0.0,0.0,3.132,0,3.9,0.15,0.0,0.0,0,0,0.0,0.0,0.15,0.3,0.0,0.0,0.0,0
200788,recipe,,Fish Mains,Pan-Fried Trout with Almonds,"['Trout fillets', 'Almonds', 'Salt', 'Pepper', 'Butter']","{'1': 'Season the trout fillets with salt and pepper', '2': 'Coat the trout fillets with almond slices', '3': 'Heat butter in a pan over medium heat', '4': 'Add the trout fillets to the pan and cook for 4-5 minutes per side', '5': 'Serve hot and enjoy!'}",521.9,10.735,10.523,0,5.45,50.93,15.726,21.608,7.234,70.5,223.2,227.4,0.6,50.9,2.4,0.0,0.5,0.04,0.598,1.818,0.068,0.0,29.0,29.0,29.0,31.69,0.0,0,0.0,0.12,11.95,0,2.1,140.3,242.1,140.1,0,0,0.552,1.0,363.4,158.7,0.0,0.0,0.0,0
200789,recipe,,Fish Mains,Tuna Nicoise Salad,"['Tuna steak', 'Potatoes', 'Green beans', 'Cherry tomatoes', 'Eggs', 'Olives', 'Red onion', 'Olive oil', 'Red wine vinegar', 'Dijon mustard', 'Salt', 'Black pepper']","{'1': 'Bring a pot of water to boil', '2': 'Boil the potatoes until fork-tender', '3': 'Boil the eggs for 9-10 minutes', '4': 'Blanch the green beans in boiling water for 2 minutes then transfer to ice water', '5': 'Season the tuna with salt and pepper', '6': 'Combine olive oil', '7': 'Assemble the salad with all ingredients'}",1036.36,20.941000000000003,103.805,0,8.999,62.042,11.296,39.809,6.401,7.88,31.52,102.99,103.5,772.41,0.0,0.0,1548.8,1.083,0.672,7.995999999999999,0.363,84.71,100.72,246.5,187.4,51.115,0.099,0,20.973,0.394,12.213,0,79.176,214.87,243.21,88.78,0,0,0.585,38.836,569.23,1694.44,0.0,0.0,0.0,0
200790,recipe,,Fish Mains,Cedar Plank Salmon with Maple Glaze,"['Salmon fillet', 'Maple syrup', 'Soy sauce', 'Garlic', 'Cedar plank']","{'1': 'Soak the cedar plank in water for at least 2 hours', '2': 'Preheat the grill to medium-high heat', '3': 'In a bowl', '4': 'Place the salmon on the cedar plank skin-side down', '5': 'Brush the maple glaze over the salmon', '6': 'Grill the salmon on the cedar plank for about 15-20 minutes until cooked through'}",126.93,1.618,29.779,0,0.282,0.1979999999999999,0.016,0.0139999999999999,0.054,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.96,0.017,0.037,0.371,0.096,0.0,2.28,2.28,2.28,4.1370000000000005,0.0,0,0.6,0.0,0.005,0,0.102,17.009999999999998,34.08,13.2,0,0,0.0289999999999999,0.843,89.91,826.77,0.0,0.0,0.0,0
200793,recipe,,Fish Mains,Fish Curry with Coconut Milk,"['Fish fillet', 'Coconut milk', 'Onion', 'Garlic cloves', 'Ginger', 'Curry powder', 'Cayenne pepper', 'Salt', 'Pepper', 'Vegetable oil']","{'1': 'In a pan', '2': 'Add diced onion', '3': 'Add curry powder', '4': 'Pour in coconut milk and bring to a simmer', '5': 'Add fish fillets and simmer gently until cooked through', '6': 'Serve hot with rice or naan'}",1160.92,87.139,39.85,0,1.362,70.295,18.823,23.083,20.835,236.0,367.2,371.2,0.0,36.24,0.0,0.0,28.84,0.719,0.518,24.56,1.822,52.0,48.12,136.12,100.12,315.446,2.392,0,4.48,8.8,11.539,0,49.692,674.0,997.12,137.5,0,0,0.306,161.78199999999998,1633.54,1384.48,0.0,0.0,0.0,0
200796,recipe,,Fish Mains,Grilled Sardines with Lemon and Olive Oil,"['Sardines', 'Lemon', 'Olive oil']","{'1': 'Preheat the grill to medium-high heat', '2': 'Clean and gut the sardines', '3': 'Cut the lemon into wedges', '4': 'Brush sardines with olive oil and season with salt and pepper', '5': 'Grill sardines for 3-4 minutes per side until cooked through', '6': 'Serve hot with lemon wedges'}",405.0,0.0,0.0,0,0.0,45.0,6.984,30.789,4.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135,0.0,0,0.0,0.0,9.396,0,11.7,0.45,0.0,0.0,0,0,0.0,0.0,0.45,0.9,0.0,0.0,0.0,0
200797,recipe,,Fish Mains,Smoked Salmon Pasta with Cream Sauce,"['Smoked salmon', 'Pasta', 'Heavy cream', 'Butter', 'Onion', 'Garlic', 'Salt', 'Black pepper', 'Lemon juice', 'Parsley']","{'1': 'Boil water in a pot and cook pasta according to package instructions', '2': 'Melt butter in a pan and sautÃ© finely chopped onion and garlic until golden', '3': 'Add heavy cream', '4': 'Stir in smoked salmon', '5': 'Remove from heat'}",251.1,1.137,5.561,0,0.64,24.972,13.798,5.1370000000000005,0.8380000000000001,70.9,225.5,229.8,0.6,52.4,2.4,0.0,7.0,0.03,0.017,0.269,0.139,0.0,3.4000000000000004,3.4000000000000004,3.4000000000000004,9.3,0.0,0,1.0,0.13,0.031,0,2.48,25.500000000000004,27.2,5.2,0,0,0.042,1.81,56.0,178.79999999999998,0.0,0.0,0.0,0
200798,recipe,,Fish Mains,Seared Scallops with Garlic Butter,"['Scallops', 'Butter', 'Garlic']","{'1': 'Heat a skillet over medium-high heat', '2': 'Add butter and garlic to the skillet', '3': 'Add the scallops and sear for 2-3 minutes per side'}",380.08,0.8220000000000001,1.722,0,0.162,41.123000000000005,22.805,8.450999999999999,1.275,117.5,372.0,379.0,1.0,84.3,4.0,0.0,0.96,0.014,0.007,0.042,0.074,0.0,2.68,2.68,2.68,10.792,0.0,0,0.6,0.2,0.005,0,3.602,21.36,20.18,2.5,0,0,0.0209999999999999,0.588,35.56,263.02,0.0,0.0,0.0,0
200799,recipe,,Fish Mains,Tuna Poke Bowl with Rice and Vegetables,"['Tuna', 'Rice', 'Cucumber', 'Carrot', 'Avocado', 'Soy sauce', 'Rice vinegar', 'Sesame oil', 'Green onion', 'Sesame seeds']","{'1': 'Cook the rice according to package instructions', '2': 'Cut the tuna', '3': 'In a bowl', '4': 'Combine the tuna', '5': 'Serve the tuna mixture over the cooked rice', '6': 'Garnish with sesame seeds and additional green onion'}",258.7,4.893,13.485,0,7.9,22.915,3.337,12.998,5.247,0.0,0.0,12.15,35.0,109.0,54.0,0.0,294.0,0.134,0.192,2.455,0.339,0.0,95.85,95.85,95.85,24.235000000000003,0.0,0,12.8,0.0,2.254,0,38.08,35.95,134.25,70.35,0,0,0.307,2.495,715.75,835.3000000000001,0.0,0.0,0.0,0
200800,recipe,,Fish Mains,Fisherman's Pie with Mashed Potato Topping,"['White fish fillets', 'Potatoes', 'Butter', 'Milk', 'Onion', 'Carrots', 'Frozen peas', 'Salt', 'Pepper']","{'1': 'Preheat the oven to 375Â°F', '2': 'Boil potatoes until tender', '3': 'SautÃ© chopped onions and carrots until soft', '4': 'Add white fish fillets and cook until the fish is cooked through', '5': 'Stir in frozen peas and season with salt and pepper', '6': 'Transfer the fish mixture to a baking dish', '7': 'Spread mashed potatoes on top', '8': 'Bake in the oven for 25-30 minutes'}",421.52,1.56,11.718,0,3.416,41.393,22.839,8.465,1.384,117.5,372.0,1397.7,4242.94,10191.7,4.0,1.22,312.32,0.083,0.071,1.199,0.168,0.0,25.68,25.68,25.68,20.136000000000003,0.0,0,7.198,0.2,0.805,0,19.604,50.76,53.7,15.64,0,0,0.058,0.122,401.9,346.18,0.0,0.0,0.0,0
200802,recipe,,Fish Mains,Baked Haddock with Parmesan Crust,"['Haddock fillets', 'Parmesan cheese', 'Breadcrumbs', 'Butter', 'Garlic powder', 'Paprika', 'Salt', 'Pepper']","{'1': 'Preheat the oven to 375Â°F', '2': 'In a bowl', '3': 'Place the Haddock fillets on a baking dish', '4': 'Spread the cheese and breadcrumb mixture over the fillets', '5': 'Bake in the preheated oven for 20-25 minutes until the fish is cooked through and the crust is golden brown'}",779.5,10.845,44.86,0,2.1,61.93,29.05,12.789,10.463,127.5,395.0,403.0,2.0,93.0,4.0,0.0,45.0,0.435,0.303,3.279,0.048,75.0,34.5,161.5,109.5,17.9,0.24,0,0.0,0.3,1.49,0,35.9,100.5,131.0,18.0,0,0,0.089,19.8,95.5,1012.0,0.0,0.0,0.0,0
200803,recipe,,Tofu Mains,Tofu Stir-Fry with Vegetables,"['Tofu', 'Broccoli', 'Carrot', 'Bell pepper', 'Soy sauce', 'Garlic', 'Ginger', 'Vegetable oil']","{'1': 'Press tofu to remove excess water', '2': 'Cut tofu', '3': 'Mince garlic and ginger', '4': 'Heat oil in a pan', '5': 'Add garlic and ginger', '6': 'Add tofu', '7': 'Add vegetables', '8': 'Add soy sauce', '9': 'Serve hot'}",217.98,6.694000000000001,12.576,0,4.002,15.704,2.134,6.09,6.158,0.0,0.0,12.0,0.0,139.8,0.0,0.0,1118.46,0.138,0.228,1.66,0.4049999999999999,0.0,101.88,101.88,101.88,34.962,0.0,0,137.54999999999998,0.0,2.657,0,169.497,89.76,159.48000000000002,55.2,0,0,0.119,3.138,609.06,1702.92,0.0,0.0,0.0,0
200804,recipe,,Tofu Mains,Tofu Scramble with Spinach and Tomatoes,"['Tofu', 'Spinach', 'Tomatoes', 'Olive oil', 'Salt', 'Pepper', 'Turmeric', 'Paprika']","{'1': 'Heat olive oil in a pan over medium heat', '2': 'Add crumbled tofu and cook until slightly browned', '3': 'Stir in spinach and tomatoes', '4': 'Season with salt', '5': 'Serve hot'}",192.0,4.08,8.469999999999999,0,3.4000000000000004,16.085,2.433,10.32,1.71,0.0,0.0,331.0,91.5,3995.5,9.0,4219.5,6174.5,0.146,0.221,1.447,0.312,0.0,135.5,135.5,135.5,29.845,0.0,0,50.95,0.0,6.032,0,498.05,83.15,73.5,108.0,0,0,0.158,0.0,921.15,117.3,0.0,0.0,0.0,0
200805,recipe,,Tofu Mains,Tofu Pad Thai,"['Tofu', 'Rice noodles', 'Bean sprouts', 'Carrot', 'Green onions', 'Garlic', 'Peanuts', 'Soy sauce', 'Lime juice', 'Brown sugar', 'Vegetable oil']","{'1': 'Soak the rice noodles in hot water according to package instructions', '2': 'Cut tofu into cubes and pan-fry until golden brown', '3': 'Chop carrots', '4': 'In a bowl', '5': 'Stir-fry garlic', '6': 'Add soaked noodles', '7': 'Toss everything together and cook for a few more minutes', '8': 'Serve hot'}",898.38,18.942,66.643,0,6.622,65.148,6.6930000000000005,21.608,29.396000000000004,0.0,0.0,1.8,6.0,18.4,6.0,0.0,5.46,0.337,0.361,4.488,0.3249999999999999,0.0,96.38,96.38,96.38,59.792,0.0,0,14.95,0.0,9.693,0,92.872,63.26,494.48,202.6,0,0,0.972,10.957999999999998,778.9599999999999,3809.52,0.0,0.0,0.0,0
200807,recipe,,Tofu Mains,Tofu and Vegetable Curry,"['Tofu', 'Mixed vegetables', 'Coconut milk', 'Curry paste']","{'1': 'In a pan', '2': 'Add tofu and mixed vegetables', '3': 'Pour in coconut milk and simmer for 10 minutes'}",233.2,3.708,31.528,0,4.0200000000000005,11.242,9.178,0.8360000000000001,0.986,0.3,252.6,1724.7,6513.0,14420.4,0.6,3337.8,929.7,0.175,0.187,1.314,0.463,0.0,62.7,62.7,62.7,26.88,2.529,0,19.14,4.0,2.802,0,69.84,854.3,109.5,40.5,0,0,0.153,1.83,984.1,410.2,0.0,0.0,0.0,0
200808,recipe,,Tofu Mains,Tofu Buddha Bowl with Quinoa and Roasted Vegetables,"['Tofu', 'Quinoa', 'Broccoli', 'Carrots', 'Red bell pepper', 'Olive oil', 'Soy sauce', 'Honey', 'Garlic powder', 'Salt', 'Pepper']","{'1': 'Preheat the oven to 400Â°F', '2': 'Press the tofu to remove excess water', '3': 'Cut the tofu into cubes and toss with soy sauce', '4': 'Place tofu on a baking sheet and bake for 25-30 minutes', '5': 'Cook quinoa according to package instructions', '6': 'Cut broccoli', '7': 'Toss vegetables with olive oil', '8': 'Spread vegetables on a baking sheet and roast for 20-25 minutes', '9': 'In a small bowl', '10': 'Assemble the Buddha bowl by layering quinoa', '11': 'Drizzle honey sauce over the bowl before serving'}",407.85,6.0360000000000005,27.964,0,6.54,30.835,4.757,20.567,3.0080000000000005,0.0,0.0,847.0,3477.0,8424.5,0.0,1.0,1373.5,0.187,0.258,2.283,0.449,0.0,118.8,118.8,118.8,39.905,0.0,0,142.9,0.0,7.149,0,174.0,107.85,160.8,54.8,0,0,0.143,2.655,845.25,947.95,0.0,0.0,0.0,0
200809,recipe,,Tofu Mains,Tofu Tacos with Avocado and Salsa,"['Tofu', 'Avocado', 'Salsa', 'Taco shells', 'Lime', 'Cilantro', 'Salt', 'Pepper', 'Olive oil']","{'1': 'Preheat the oven to 375Â°F', '2': 'Press tofu to remove excess moisture and cut into cubes', '3': 'Heat olive oil in a pan and sautÃ© tofu until crispy', '4': 'Mash avocados with lime juice', '5': 'Chop cilantro and mix into salsa', '6': 'Assemble tacos with tofu', '7': 'Serve and enjoy!'}",1380.15,16.025,84.44599999999998,0,30.054,115.036,19.835,68.837,18.022,21.0,70.5,156.69,103.38,924.24,142.86,0.0,1355.67,0.7390000000000001,0.8320000000000001,11.012,1.154,51.0,349.92,436.92,400.92,76.79400000000001,0.15,0,44.85,0.15,18.02,0,161.22000000000003,106.59,324.23999999999995,145.98,0,0,0.894,10.893,2275.65,617.64,0.0,0.0,0.0,0
200810,recipe,,Tofu Mains,Tofu Fried Rice,"['Tofu', 'Cooked rice', 'Carrots', 'Peas', 'Soy sauce', 'Vegetable oil', 'Eggs', 'Green onions', 'Salt']","{'1': 'Heat vegetable oil in a large pan over medium heat', '2': 'Add diced tofu and cook until golden brown', '3': 'Push tofu to the side and pour beaten eggs into the pan', '4': 'Add chopped carrots', '5': 'Add cooked rice', '6': 'Serve hot and enjoy!'}",191.9,3.3720000000000003,11.059,0,3.04,15.411,2.103,6.085,6.219,0.0,0.0,835.0,3477.0,8285.0,0.0,1.0,256.0,0.076,0.108,1.642,0.182,0.0,23.2,23.2,23.2,14.32,0.0,0,5.9,0.0,3.087,0,29.595,42.9,84.8,34.2,0,0,0.0579999999999999,0.25,450.5,1716.9,0.0,0.0,0.0,0
200811,recipe,,Tofu Mains,Tofu and Broccoli Stir-Fry in Garlic Sauce,"['Tofu', 'Broccoli', 'Garlic', 'Soy sauce', 'Brown sugar', 'Sesame oil', 'Vegetable oil', 'Cornstarch', 'Water']","{'1': 'Press tofu to remove excess water', '2': 'Blanch broccoli in boiling water for 2 minutes', '3': 'In a small bowl', '4': 'Heat vegetable oil in a pan over medium heat', '5': 'Add tofu cubes and cook until crispy', '6': 'Remove tofu from the pan', '7': 'In the same pan', '8': 'Add broccoli and sauce mixture', '9': 'Add tofu back to the pan and stir to combine', '10': 'Serve hot over rice'}",549.8,10.814,23.109,0,7.710000000000001,46.229,6.377000000000001,18.109,18.486,0.0,0.0,24.0,0.0,279.5,0.0,0.0,2236.6,0.261,0.403,2.646,0.741,0.0,199.5,199.5,199.5,64.0,0.0,0,274.9,0.0,5.522,0,341.00000000000006,166.0,266.1,87.7,0,0,0.22,5.93,1079.6,1757.6,0.0,0.0,0.0,0
200813,recipe,,Tofu Mains,Tofu Noodle Soup,"['Tofu', 'Vegetable broth', 'Rice noodles', 'Carrots', 'Celery', 'Soy sauce', 'Ginger', 'Garlic', 'Green onions']","{'1': 'In a large pot', '2': 'Add chopped carrots', '3': 'Cook until vegetables are tender', '4': 'Stir in cubed tofu and rice noodles', '5': 'Season with soy sauce', '6': 'Serve hot'}",1129.76,34.379,110.074,0,33.861999999999995,67.14500000000001,14.024,39.282,7.738999999999999,40.0,260.0,1776.18,4331.94,15899.8,110.0,1.22,11079.499999999998,0.777,1.5829999999999995,10.077,1.89,0.0,541.3,541.3,541.3,189.092,2.6,0,89.852,5.0,12.147,0,880.168,810.62,869.8399999999999,356.58,0,0,1.005,17.746,4129.360000000001,2515.3,0.0,0.0,0.0,0
200816,recipe,,Tofu Mains,Tofu and Mushroom Stroganoff,"['Tofu', 'Mushrooms', 'Onion', 'Garlic', 'Flour', 'Vegetable broth', 'Soy sauce', 'Sour cream', 'Salt', 'Pepper', 'Parsley']","{'1': 'Press tofu to remove excess water', '2': 'Cut tofu into cubes', '3': 'Slice mushrooms', '4': 'In a pan', '5': 'Add mushrooms and cook until softened', '6': 'Add flour and cook for 1 minute', '7': 'Gradually stir in vegetable broth', '8': 'Add soy sauce', '9': 'Simmer until the sauce thickens', '10': 'Stir in sour cream and tofu cubes', '11': 'Cook for an additional few minutes', '12': 'Serve hot'}",714.48,26.639,48.991,0,13.602,48.614,18.891,21.903,4.198,86.0,280.0,480.0,36.0,2322.3,44.0,0.0,4268.96,0.464,1.775,11.851,0.95,0.0,296.38,296.38,296.38,146.682,1.96,0,38.99999999999999,2.4,5.105,0,342.702,604.76,678.98,187.7,0,0,1.131,48.938,2716.56,1978.92,0.0,0.0,0.0,0
200817,recipe,,Tofu Mains,BBQ Tofu Sandwiches with Coleslaw,"['Tofu', 'BBQ sauce', 'Hamburger buns', 'Coleslaw mix', 'Mayonnaise', 'Apple cider vinegar', 'Sugar', 'Salt', 'Pepper']","{'1': 'Preheat the grill to medium-high heat', '2': 'Press tofu to remove excess water and slice into 1/2-inch thick pieces', '3': 'Brush tofu slices with BBQ sauce and grill for 4-5 minutes per side', '4': 'Toast hamburger buns on the grill for 1-2 minutes', '5': 'In a bowl', '6': 'Assemble sandwiches by placing BBQ tofu on buns and topping with coleslaw'}",1202.94,47.702000000000005,86.17399999999999,0,7.466,73.528,19.78,22.811000000000003,23.702,163.08,15.0,241.8,969.0,2259.0,1.8,0.0,182.56,0.748,0.6880000000000001,12.802,1.0099999999999998,52.08,167.32000000000002,254.12,219.4,165.25400000000002,4.226,0,74.875,0.248,4.139,0,235.404,257.04,459.65,84.03,0,0,0.3,64.251,1062.11,2202.32,0.0,0.0,0.0,0
200818,recipe,,Tofu Mains,Tofu and Black Bean Enchiladas,"['Tofu', 'Black beans', 'Enchilada sauce', 'Tortillas', 'Cheddar cheese', 'Green onions', 'Black olives']","{'1': 'Preheat the oven to 350Â°F', '2': 'Crumble the tofu and mix with black beans', '3': 'Pour some enchilada sauce on the bottom of a baking dish', '4': 'Fill each tortilla with the tofu and black bean mixture', '5': 'Pour the remaining enchilada sauce over the top', '6': 'Sprinkle with cheddar cheese', '7': 'Bake in the oven for 20-25 minutes until cheese is bubbly', '8': 'Garnish with sliced green onions and black olives before serving'}",1445.016,56.803,178.84699999999998,0,23.473,58.505,27.822,12.475,7.574999999999999,136.8,379.2,511.2,266.4,1324.8,228.0,3777.6,406.008,0.929,1.156,8.857,0.725,90.72,85.08,237.036,175.8,100.601,1.272,0,1.08,0.72,3.834,0,22.085,1225.752,1390.08,232.596,0,0,0.855,79.126,1364.208,4576.92,0.0,0.0,0.0,0
200819,recipe,,Tofu Mains,Tofu and Vegetable Kebabs,"['Tofu', 'Bell peppers', 'Red onion', 'Zucchini', 'Cherry tomatoes', 'Olive oil', 'Soy sauce', 'Honey', 'Garlic', 'Salt', 'Pepper']","{'1': 'Preheat the grill to medium-high heat (around 375Â°F)', '2': 'Cut tofu', '3': 'In a bowl', '4': 'Thread tofu and chopped vegetables onto skewers', '5': 'Brush the skewers with the marinade', '6': 'Grill the kebabs', '7': 'Serve hot and enjoy!'}",943.94,20.24,102.841,0,3.781,51.006,8.969000000000001,32.169000000000004,5.696999999999999,7.88,31.52,33.49,0.0,6.21,0.0,0.0,79.75999999999999,0.979,0.5790000000000001,7.576999999999999,0.264,84.71,55.9,201.68,142.58,25.077,0.099,0,2.448,0.394,9.953,0,13.378,93.03000000000002,242.79,71.28,0,0,0.266,37.894,407.09,2599.96,0.0,0.0,0.0,0
200820,recipe,,Tofu Mains,Tofu and Spinach Lasagna,"['Tofu', 'Spinach', 'Lasagna noodles', 'Tomato sauce', 'Mozzarella cheese', 'Parmesan cheese', 'Olive oil', 'Salt', 'Pepper']","{'1': 'Preheat the oven to 375Â°F', '2': 'Prepare the lasagna noodles according to package instructions', '3': 'In a pan', '4': 'In a bowl', '5': 'Layer lasagna noodles', '6': 'Repeat the layers and top with remaining tomato sauce', '7': 'Cover with foil and bake for 30 minutes', '8': 'Remove foil and bake for an additional 15 minutes until cheese is melted and bubbly'}",572.0,15.55,30.115,0,6.25,44.375,8.286999999999999,22.936,9.217,5.0,11.5,874.0,224.5,10112.5,244.0,0.0,12098.5,0.486,0.844,3.382,0.97,41.5,248.0,319.5,289.5,42.940000000000005,0.12,0,69.0,0.05,11.109,0,990.6,225.3,222.0,238.5,0,0,0.479,11.5,1666.3,2877.6,0.0,0.0,0.0,0
200822,recipe,,Tofu Mains,Tofu and Sweet Potato Hash,"['Tofu', 'Sweet potato', 'Onion', 'Bell pepper', 'Garlic', 'Olive oil', 'Salt', 'Pepper', 'Paprika']","{'1': 'Heat olive oil in a pan', '2': 'Add diced onion and minced garlic', '3': 'Add diced sweet potato and cook until slightly tender', '4': 'Add diced bell pepper and cubed tofu', '5': 'Season with salt'}",363.58,3.0170000000000003,35.332,0,4.962,23.603,4.581,13.118,4.023,6.0,36.0,1530.0,0.0,17936.3,0.0,0.0,0.96,0.118,0.097,1.064,0.44,0.0,12.18,12.18,12.18,22.637,0.0,0,24.8,0.0,6.037,0,15.202,63.01,71.18,35.5,0,0,0.1959999999999999,0.988,462.21,375.32,0.0,0.0,0.0,0
200824,recipe,,Tofu Mains,Tofu and Vegetable Spring Rolls,"['Tofu', 'Carrots', 'Cabbage', 'Rice paper', 'Soy sauce', 'Rice vinegar', 'Sesame oil']","{'1': 'Prepare the tofu by pressing out excess water and cutting into thin strips', '2': 'Julienne the carrots and cabbage', '3': 'Soak rice paper in warm water until pliable', '4': 'Assemble the spring rolls with tofu', '5': 'Combine soy sauce'}",93.15,2.151,10.319,0,2.92,5.325,0.753,2.01,2.226,0.0,0.0,835.0,3477.0,8285.0,0.0,1.0,256.0,0.071,0.083,1.312,0.16,0.0,21.1,21.1,21.1,11.555,0.0,0,5.9,0.0,0.73,0,13.88,37.95,59.9,23.1,0,0,0.051,0.175,385.25,892.95,0.0,0.0,0.0,0
200828,recipe,,Tofu Mains,Tofu Satay with Peanut Sauce,"['Tofu', 'Soy sauce', 'Lime juice', 'Garlic', 'Ginger', 'Peanut butter', 'Coconut milk']","{'1': 'Press tofu to remove excess water', '2': 'Cut tofu into cubes', '3': 'In a bowl', '4': 'Marinate tofu in the mixture for 30 minutes', '5': 'Thread tofu onto skewers and grill until golden', '6': 'In a saucepan'}",621.0799999999999,23.917,30.103,0,4.812,45.423,12.298,20.378,10.02,0.0,126.0,126.3,0.0,3.9,0.0,0.0,0.96,0.145,0.269,12.041,0.5329999999999999,0.0,85.17999999999999,85.17999999999999,85.17999999999999,64.632,1.26,0,1.35,2.0,7.302,0,0.372,449.46,384.18,185.3,0,0,0.406,4.288,812.66,3683.72,0.0,0.0,0.0,0
200830,recipe,,Tofu Mains,Tofu Caesar Salad with Croutons,"['Tofu', 'Romaine lettuce', 'Croutons', 'Vegan Caesar dressing', 'Salt', 'Pepper', 'Lemon']","{'1': 'Preheat the oven to 350Â°F', '2': 'Drain and press tofu to remove excess water', '3': 'Cut tofu into cubes and bake for 20 minutes', '4': 'Chop romaine lettuce and place in a bowl', '5': 'Squeeze lemon juice over lettuce', '6': 'Add baked tofu', '7': 'Season with salt and pepper', '8': 'Toss gently to combine all ingredients', '9': 'Serve and enjoy!'}",580.2,8.742,38.035,0,4.75,44.085,7.927,12.86,21.021,26.9,8.9,563.9,0.6,6668.7,0.6,0.0,2630.7,0.364,0.3369999999999999,2.909,0.192,32.5,78.2,133.7,110.7,37.06,0.088,0,13.98,0.06,3.374,0,256.13,130.8,124.9,41.7,0,0,0.134,16.26,398.9,1433.9,0.0,0.0,0.0,0
